"[D리포트] ""AI, 사람 같은 자아 있다"" 주장했다가 해고…현실은?"
"혁신성장 정책금융, AI 분야 공급액 5년새 45배 증가"
"건양고, AI 및 디스플레이 응용 융합 메이커 교육 개최"
"카카오엔터프라이즈, 세계 AI 얼굴인식 기술대회서 잇따라 1위"
"카뱅, 에프앤가이드와 금융콘텐츠 읽고 쓰는 AI 모델 만든다"
"전주비전대 평생교육원, AI융합교육 자격취득 과정생 등 모집"
"충남, AI 학습용 '종패 생산 데이터' 구축한다"
"KB국민은행, AI 기술 적용한 기업여신 자동심사 시스템 구축"
"와이즈에이아이, AI 개인비서 앱 'AI-ME' 상표 등록 완료"
[AI-META 시대 '미래전략'] <23>게임스토리텔링
"딥브레인AI, 하나은행 모바일 앱에 ‘AI 뱅커’ 공급"
'임테기 흐릿한 줄로 수차례 반복'…이젠 AI가 판독해준다
[인터뷰] “KT는 음성 전문가…목소리로 자폐⋅폐렴 진단 AI 만들 것”
"룰루랩, 하노이의대와 피부질환 AI 분석 솔루션 공동연구 협약"
"SKT, 화신과 AI 용접품질 관리기술 협업…""인더스트리얼AI 확대"""
"DL이앤씨, AI·360도 카메라로 현장 하자 줄인다"
"이글루코퍼레이션, KISA 사이버 보안 AI 데이터셋 구축 사업 수주"
"광양제철소, AI 기반 하역 크레인 안전거리 자동측정 시스템 구축"
"조선대, AI‧SW 여름방학 아카데미 진행"
"""헷갈리는 '임테기' 결과, AI가 판독""…NHN에듀, 'AI핑봇 임신테스트' 출시"
"광양제철소, 'AI 기반' 하역크레인 안전거리 자동측정 시스템 구축..""즉각 감..."
"하나은행, 은행권 최초 모바일 앱 하나원큐 내 'AI뱅커' 도입"
"금융위원회 ""빅데이터·AI 활용 지원…규제 혁신"""
"인천재능대, AI ONE-STOP 프로그램 체험 교육 운영"
고병원성 AI·ASF 미발생 EU지역 축산물 수입 가능…수입조건 변경
"딥노이드 연구팀, 2년여간 'AI기반 흉부 X-ray진단' 논문 네이처 파트너저널(..."
"[fn마켓워치]카카오벤처스·슈미트, AI 인공관절 로봇 수술 '코넥티브'에 투자"
"에듀윌, AI로 합격 예측한다…""연내 AI-Pass 완성"""
"SK케미칼, AI 기반 인지개선 프로그램 보급…치매 해결 나서"
"더핑크퐁컴퍼니-AI 네트워크, ‘핑크퐁 아기상어’ NFT 전시 개최"
"광주인력개발원, AI활용 SW개발 경진대회 '성료'"
"미, AI칩 설계·제조 핵심 소프트웨어 중국수출 막는다"
"딥노이드 AI 의료 솔루션, 폐질환 및 위치까지 탐지하는 임상적 유용성 입증"
"KB국민은행, AI 기술 적용 기업여신 자동심사 시스템 구축"
DL이앤씨 AI·360도 카메라 현장관리 솔루션 도입
"aT, '농산물 가격 예측 AI 경진대회' 개최"
금융권 'AI 혁신' 시동 걸었지만… 활성화까진 '산 넘어 산'
"KT, EBS와 AI 인재 육성 '맞손'… 소프트웨어·인공지능 학습 제공 MOU 체결 ..."
"조달청, AI 기반 공공SW 사업 발주지원시스템 개통"
"AI ARS 상담콜, 인공지능 보이스 적용 '고객 콜백 예약 기능' 선봬"
"""사람의 뇌처럼 인지하는 AI 탐구 중""…제프리 힌턴 교수 '뇌' 향한 혁신은 평..."
"울릉군 의료 서비스 향상...SK C&C, AI 뇌출혈 판독 솔루션 공급"
"TTA, AI 제품·서비스 신뢰성 무료 컨설팅 기업 공모"
금융 AI 도서관 출범...데이터 필요할 때 꺼내쓴다
"미래에셋증권-네이버클라우드, AI·클라우드로 금융서비스"
"하나은행, 환율·금융시장 전망해주는 'AI뱅커' 도입"
"식약처, AI 활용해 고위험 수입식품 걸러낸다"
"삼진제약, 'AI 신약개발 공동연구' 계약 체결"
"KAIST, 국내 AI 반도체 선도...내년에 반도체시스템공학과 설립"
"KT·강동경희대병원, AI 로봇 활용해 병원 업무 디지털 전환 추진"
"AI 물류 스타트업 ‘바이너리브릿지’, 44억 원 규모 프리A 투자 유치"
"천안교육지원청, 2022 천안AI꿈키움터 여름방학캠프"
"디지털 금융혁신 목표...금융위, '빅데이터-AI 활용 활성화 방안' 제시"
채용 정보서 AI 테크로...'HR 서비스 2.0' 변신 경쟁 후끈
`AI뱅커`가 시장동향 알려주는 하나은행앱
"DL이앤씨, AI 현장관리 솔루션 '디비전' 도입"
"카카오브레인, 초거대 AI 언어 모델 활용 '시집' 출간"
"""AI가 보험 심사"" 생보사들 디지털 혁신 바람"
"이든앤앨리스마케팅, AI 전문기업 데이콘과 데이터 기반 마케팅 플랫폼 개발 ..."
"KAIST, 스스로 학습·진화하는 흉부 엑스선 AI진단기술 개발"
"하나은행 ""모바일 앱 하나원큐에 'AI뱅커' 도입"""
"DL이앤씨, 현장관리 솔루션 도입...'국내 최초' AI·360도 카메라 활용"
"KT-강동경희대학교병원, AI 로봇 활용 병원 업무 디지털 전환 협력"
"삼진제약, 加 사이클리카와 AI 신약개발 공동연구 계약 체결"
"AI, 작곡하고 그림 그리더니...이번엔 시집 냈다[Geeks' Briefing]"
"지자연, 지질자원데이터·AI 경진대회 개최"
"수리연, IAAE 국제인공지능&윤리협회, 산업수학 기반 AI 사업 협력"
<오후여담>AI시대 新직업
"의료 AI 로봇 '코넥티브', 시드 투자 유치...카카오·슈미트 참여"
"AI ARS '상담콜', 인공지능 적용 '고객 콜백 예약 기능' 오픈"
"삼진제약, 캐나다 바이오사와 AI 공동연구"
"김소영 금융위 부위원장 ""금융분야 AI 활성화 정책 적극 지원"""
"""결혼도 스마트하게""…하동군, 'AI 맞썸다방' 눈길"
AI가 축구대회를 알아서 중계한다고? AI스포츠중계 시스템은 무엇?
AI와 병원정보시스템 결합…비플러스랩-이지케어텍 맞손
"카카오브레인, 시 쓰는 AI 모델 `시아` 시집 출간"
"통영시, CCTV에 AI 딥러닝 기법 도입"
"SK㈜ C&C, 'AI 뇌출혈 판독 솔루션' 울릉도에 공급…""골든타임 지킨다"""
"KB증권, 'AI 상담 콜봇' 서비스 실시"
AI가 쓴 시로 만든 시극 '파포스'…8월 대학로예술극장
"KB국민은행, '기업 성장성 분석' AI 심사시스템 구축"
"""AI로 자폐증 진단한다""… 정부 예산 100억 투입하는 이유"
건설산업 혁신 IT 기술로 진화…AI·360도 카메라 기반 솔루션 도입
기후변화·AI 전문가 대거 참석…공동번영 위해 머리 맞댄다
"하나은행, 은행권 최초 앱에 AI뱅커 도입...환율·펀드 서비스"
"암 찾아 치료하는 ‘방사선 미사일’ 등 핵의학 발전…""AI 접목 신약 개발 도..."
"“어르신, AI 스피커 이 바구니에 담아 보관하세요”"
"천안교육지원청, 2022 천안AI꿈키움터 여름방학캠프 운영"
"""덜어내고 덜어내 남는 말이 詩"" AI시인의 등장"
"KT 대경본부, AI 호텔 서비스 도입…라마다 문경새재 호텔과 업무협약"
"DL이앤씨, AI·360도 카메라 현장관리 솔루션 도입"
"[중기소식]상담콜, AI 보이스 적용 '고객 콜백 예약' 등"
진천중 AI 마을학교 운영
[사고]‘2022 AI코리아 대상’ 공모합니다
AI영재고 유치에 괴산도 가세
"'내가 보고 싶은 선수만'…와이에스티, '추계 중등축구대회' AI 중계 적용"
"캠프서 배우는 'AI 교육', 초‧중‧고 200명 참여"
AI 학습용 '종패 생산 데이터' 구축한다
"롯데정보통신, 보안 AI 모델로 지능형 위협 차단한다"
보은군 AI 영재고 유치전 가세…지자체 간 불꽃경쟁 예고
"[특징주] 딥노이드, AI로 폐 질환 위치까지 감지 소식에 급등"
"DL이앤씨, 디지털 혁신의 힘..AI·360도 카메라 기반 현장관리 솔루션 도입"
"SK케미칼 등 SK 3사, 성남·청주 36개 기관에 AI 인지개선프로그램 보급"
지식의 전당에 걸맞은 웅장한 선율…AI음악가 작품입니다
"도시공유플랫폼, 창업박람회서 AI 무인 편의점 '아이스Go' 전시"
"KB국민은행, AI 기술 적용 '기업여신 자동심사 시스템' 구축"
"삼진제약-加 사이클리카, AI 신약개발 공동연구"
김주하 AI 앵커와 함께하는 이 시각 주요뉴스 - 8월 5일 낮 12시
"SK케미칼 등 3사, AI 기반 인지기능개선 프로그램으로 치매 예방 나서"
"LG전자, 사운드하운드와 차량용 AI 음성인식 솔루션 개발"
전북교육청 'AI기반 맞춤형 수업 확산' 모색
"전북교육청, 'AI기반 학생맞춤형 수업' 전체 학교로 확산한다"
"하나은행, 모바일 앱 하나원큐에 ‘AI 뱅커’ 도입… “금융정보 브리핑 서비..."
"KT AI로봇 활용해 병원 디지털전환 지원, 강동경희대병원과 업무협약 체결"
모바일서 금융시장·환율 전망 브리핑…하나銀 'AI뱅커' 도입
"인재 양성에 열 올리는 북한…""VR부터 AI 교수법까지 개발"""
"SKT, 용접 품질 관리도 AI로…'인더스트리얼 AI' 사업 확대"
"'사람인가, AI인가'…CNN, 韓 가상 인플루언서 열풍 조명"
"카카오브레인, 의료영상 분야로 초거대 AI 연구 확장"
"카카오브레인 AI 아티스트 칼로, '갤럭시 북 아트 프로젝트'에 활용"
"""AI기반 시장변화 감지""...KB국민카드 '소셜미디어' 분석 플랫폼 구축"
"KT-KAIST·포스텍·한양대, 채용연계형 AI 석사과정 모집"
"마이더스AI, 663억 규모 유상증자 결정"
"삼진제약, 캐나다 '사이클리카'와 AI 신약개발 협력"
"포스코그룹, AI 기술 자문위원회 신설…""미래 전략 수립에 큰 역할 기대"""
[AI-META 시대 '미래전략']<21>지역 발전
"미래에셋증권·네이버클라우드, AI·클라우드 기반 서비스 협력"
"[ET라씨로] 루닛, 비인두암 환자 대상 AI 치료효과 확인에 주가 강세"
"AI 번역 엑스엘에이트(XL8), WINGS(윙스) 선정...""구어체까지 완벽 소화"""
"AI 챗봇 심심이, 초거대 대화 데이터 연구자들에게 공개"
"NHN에듀, 'AI핑봇 임신테스트'서비스 출시"
"KB국민카드 임직원들, AI 활용해 '소셜 데이터' 분석한다"
"룰루랩, 하노이의대와 베트남 AI 의료 생태계 구축한다"
"미래에셋證·네이버클라우드, AI 기반 고객서비스 확대에 맞손"
"DL이앤씨, AI·360도 카메라로 시공 품질 체크한다"
전주교대 SW·AI 교육 역량 강화 연수 실시
[제45기 SG배 한국일보 명인전] AI와의 시너지 효과
"KT, 2023년 봄학기 채용연계형 AI 석사과정 신입생 모집"
[AI-META 시대 '미래전략'] <22>인공지능 미래 발전과 대응
"日 NYK 이데미츠, AI 연료저감 시스템으로 동남아 석탄발전시장 공략"
영상 속 '깊이 정보'… AI 알고리즘으로 정확히 알아낸다
삼진제약x사이클리카 'AI 신약개발 공동연구' 계약
"현대차, AI. AAM. 자율주행. 로보틱스 분야 우수인재 모신다. 북미. 유럽대학..."
"SK케미칼, AI 기반 인지 개선 프로그램 보급으로 치매 예방에 앞장"
"TTA, AI 제품‧서비스 신뢰성 확보 컨설팅 제공"
"“금융권 기술 수준 감안, AI 금융 정책방향 ‘활성화’에 초점 맞춰야”"
"'인공지능 AI 로봇이 관리하는 호텔은 어떨까?' .... KT AI 호텔, 라마다 문경..."
"장성, 고위험 독거노인 위한 '인공지능(AI) 말동무 인형' 지원"
"SK텔레콤, AI 서비스 '에이닷'에 TV·게임 추가"
스스로 데이터 공부해 진단능력 끌어올리는 '흉부 엑스선 AI' 나왔다
"KTOA, KIF 신규 자펀드 결성 추진...""AI·6G·메타버스 투자"""
초거대 AI가 쓴 시집 나온다
"하나은행, 모바일 앱 내 AI뱅커 도입…""은행권 최초"""
"대전AI교육지원체험센터, '인공지능 교육 학생캠프' 운영"
"에이수스, 엔비디아 젯슨 플랫폼 기반 지능형 엣지 AI 시스템 발표"
"삼진제약, 사이클리카와 AI 신약개발 공동연구 협약"
"인간을 흔드는 AI, 바로 보기"
"가톨릭중앙의료원·카카오브레인, 의료영상 AI 개발 업무협약"
폭포서 흙탕물이 콸콸…최악 홍수 미얀마｜AI가 Pick한 세상
"하나은행, 'AI뱅커' 도입"
"삼진제약, 캐나다 사이클리카와 AI 신약개발 공동 연구"
"삼성전자 ""AI 아티스트와 함께 갤럭시 북 꾸며봐요"""
기업여신도 AI가 머신러닝 기반 심사
고병원성 AI·아프리카돼지열병 미발생 EU 지역 축산물 수입 가능
"[ET뉴스픽!]日 세관, AI로 부정수출 감시"
"""비대면으로 가입하고 AI가 심사""…생명보험업계 디지털 혁신 바람"
"DL이앤씨, 국내 최초 'AI·360도 카메라' 기반 현장관리 솔루션 선봬"
AI 국제표준화 한국이 주도한다
"오씸코리아, AI 스트레스 관리시스템 탑재 안마의자 '유러브3' 선보여"
"KT, EBS와 함께 AI 인재 육성"
"카카오브레인, 시 쓰는 AI 모델 '시아' 개발…시집도 출간"
"'금융 AI기술 지원' 금융위, '데이터댐 구축' 나선다"
스마트폰 위 AI 연합학습 속도 4.5배 향상 기법 개발
"더핑크퐁컴퍼니-AI 네트워크, '핑크퐁 아기상어' NFT 전시 개최"
"룰루랩, 하노이 의대와 피부데이터 기반 AI 의료 생태계 육성"
"서울대, 구글·메타·스탠퍼드 대학 등 해외 AI 연구자 초청"
"와이즈에이아이, AI 비서 앱 ‘에이미’ 상표 등록 완료"
"핑크다이어리, AI핑봇 임신테스트 서비스 출시"
"KT, 'AI 방역로봇' 광고 유튜브 조회수 1200만회 돌파"
KT 대경본부 AI 기반 솔루션 호텔 라마다 문경새재에 적용
"카카오브레인 AI 기반 모델 시아, 시집 출간한다"
"'AI 기계학습' 국제 표준화, ETRI 선봉 나선다"
"의료 AI 로봇기업 코넥티브, 시드 투자 유치"
"KT, 2023학년도 봄학기 채용연계형 AI석사과정 신입생 모집"
매년 뇌경색 환자 2% ‘심근경색’…“AI로 심장병 찾아낸다”
"KB국민은행, AI 기술로 기업여신 자동심사"
"삼진제약, 캐나다 ‘사이클리카’社와 AI 신약개발 공동연구 착수"
인공지능 융합 강의 'AI+X'…국내 최고의 강좌를 개설하다
"카카오브레인 ""AI가 시를 쓰는 이유"""
"경북교육청, 누구나 가능한 SW-AI교육 기반 마련…학교 현장 70.2억 지원"
"광양제철소, ""AI 기반 하역 크레인 안전거리 자동측정 시스템 구축"""
"""AI가 자동심사해 보험금 즉시 지급""…생보사, 디지털 혁신 '박차'"
조선대 '중학생 AI·SW 교실' 성황
"'루미가 돕는다' 순천시, AI 반려로봇 어르신 돌봄 시작"
[팍스테크니카 인재에 달렸다] 영업맨도 AI 전문가 '환골탈태'…전공 상관없이...
"KT-강동경희대학교병원, AI 로봇 활용-병원 업무 디지털 전환 협력"
“하나 모바일 AI 뱅커가 금융 브리핑 해드려요”
"손 잡은 이지케어텍·비플러스랩…""AI 의료솔루션 신규 서비스 모색"""
"에이수스(ASUS), 엔비디아 젯슨 플랫폼 기반 지능형 엣지 AI 시스템 발표"
"지질자원연, 지질자원데이터 활용·AI 경진대회 개최"
"[더뉴스] 시 쓰고, 연예계까지 접수...'AI' 얼마나 진화했나?"
"롯데정보통신, '보안 AI 모델' 지능형 위협 차단"
"표준협회, AI·SW 실무 기술인력 양성한다"
NHN에듀 “한줄? 두줄? 헷갈리는 ‘임테기’ 결과 AI로 판단하세요”
김주하 AI가 전하는 8월 5일 뉴스7 예고
"인천재능대, AI ONE-STOP 프로그램 체험 교육 운영"
"시(詩) 쓰는 AI '시아', 첫번째 시집 '시를 쓰는 이유' 출간"
"KT, 강동경희대병원과 AI로봇 활용 병원 업무 디지털 전환 MOU"
"하나은행, 모바일 앱에 'AI 뱅커' 도입"
"순천시, AI 반려로봇 '말동무 해드리는 인형' 보급 사업"
생체 신호 분야 주목하는 의료 AI 기업들…그 배경은?
"[특징주] 루닛, 비인두암 환자 병용요법서 AI 치료효과 확인에 강세"
"AI 네트워크-더핑크퐁컴퍼니, '언커먼 갤러리'서 핑크퐁 아기상어 NFT 첫 전시"
"보안기업 이글루코퍼레이션, AI 특허 획득…머신러닝 강화한다"
"카페24 ""AI로 만든 쇼핑몰 상세페이지 500만건 넘어"""
[SR전자] 삼성전자 '삼성 AI 챌린지' 개최…디스플레이 연구 난제 해결
초중등 교사 AI·SW 교육 역량 키운다
"DL이앤씨, 업계 최초 AI·360도 카메라 활용 현장관리 솔루션 도입"
"SKT, 산업용 AI 사업 확대…“국내 제조업 경쟁력 강화”"
통영시 ‘AI 자살예방시스템’으로 40대 구조
"산업AI 원프레딕트, '세계 50대 첨단 제조 스타트업'에 이름 올렸다"
교육시장에 AI 기술 도입 사례 확산
"룰루랩-하노이의대, 피부데이터 기반 AI 의료생태계 키운다"
"CJ올리브네트웍스, AI·SW 재능기부 대학생 모집"
"경기도, 고병원성 AI 92% 줄어…""야생조수 차단 시범사업 덕"""
"재활용률↑...화성시, AI 자원회수기기 운영"
AI 학습용 '종패 생산 데이터' 구축
"[카드] 셀바스 AI, 성폭력 피해 조서 작성 시스템 확대 적용"
"이글루, '능동형 보안관제' AI 데이터셋 구축 사업 수주"
尹 AI·디지털 의료 평가기간 단축...의료 빅데이터 법제화 주문
"카카오뱅크 ""금융 콘텐츠 읽고 쓰는 AI 모델 개발"""
"[기업] SKT, 자동차 부품업체와 '용접 AI' 기술 계약 체결"
'논문 수 세계 최상위권' 반도체·AI서 위용 펼치는 KAIST
"SKT AI 서비스 ‘에이닷’, TV·게임 신규 서비스 업데이트"
"하나은행, 모바일 앱 하나원큐 내 ‘AI 뱅커’ 도입"
"세종대 김수연 교수, AI 학습용 데이터 구축 지원사업 선정"
"하나은행, 모바일 앱 하나원큐 내 'AI뱅커' 도입"
"DL이앤씨, 국내 첫 AI·360º 카메라 현장관리 도입... ""디지털 기술 선도"""
"NHN에듀 ‘핑크다이어리’, 헷갈리는 임신 여부 ‘AI’로 판독"
"제이엘케이, AI 치매 분석 솔루션 ‘에이트로스캔’ 태국 허가 획득"
"AI로봇 활용 병원업무 디지털전환...KT·강동경희대병원, '맞손'"
"밸류링크유, AI기반 물류 서비스 '바이너리브릿지'와 이커머스 물류 혁신 및 ..."
"SKT, 車부품 제조사와 손잡고 산업용 AI 확대 나선다"
"울진 추계중등축구대회, AI 중계한다… 어떤 효과 있을까?"
"SKT, 용접 품질 관리도 AI로"
"하나은행, 하나원큐 ‘AI뱅커’ 선봬"
"하나은행, 딥러닝 기반 'AI뱅커' 하나원큐에 도입 [은행오늘]"
'CXL 초격차' 속도내는 삼성·SK…AI 등 포트폴리오 확대(종합)
"""새로운 세상을 여는 모두의 인공지능(AI)교육 학생캠프"" 운영"
"KAIST, 민간과 손잡고 SAR 위성 정보 활용 AI연구 나서"
"전북교육청 미래교육 토크서 서거석 교육감, AI수업 시연"
"돌고래와 인간의 의사소통, AI로 시도한다"
"KT, 2023년 봄학기 채용연계형 AI 석사과정 모집"
"LGU+, 근로복지공단 민원업무 AI로 개선"
[주간VC동향] 인공지능(AI) 의료 스타트업 '에어스메디컬' 253억원 규모 시리...
168m 상공에 대롱대롱…번지점프 사고｜AI가 Pick한 세상
"딥노이드 'AI 기반 폐질환 탐지' 논문, 네이처 파트너 저널 게재"
"구글 딥마인드 AI, 거의 모든 단백질 구조를 예측한다"
"삼진제약-사이클리카, AI 신약개발 공동연구 계약 체결"
"DL이앤씨, 국내 최초 건설현장에서 AI 활용... 현장관리 솔루션 '디비전' 도입"
"AI 신약개발업계 정체기 돌입...""시장 확장보다 성과 주력할때"""
"하나은행, 은행권 최초 모바일 앱 내 'AI뱅커' 도입"
"신한AI, 신한금융 자회사 최초 IPO 도전?"
"서울인공지능고, 중3학생 대상 AI·빅데이터 캠프 개최…29일까지 신청"
"DL이앤씨, AI·360도 카메라로 시공하자 줄인다"
"하나은행, 모바일 앱 하나원큐에 'AI뱅커' 도입"
"카페24, AI 제작 쇼핑몰 상세페이지 제작 500만건 돌파"
"장성군, 독거노인 '인공지능(AI) 말동무 인형' 지원"
"SKT, '인더스트리얼 AI' 사업 확대"
"AI가 시도 쓰네…카카오브레인, 초거대 AI 'KoGPT' 활용 시집 출간"
오픈소스 AI 쓸 수 없는 軍…독자 개발 모색 위한 세미나 개최
[사설]고도화 시급한 금융AI 컨소시엄
보은군 AI영재고 유치전 가세…추진위원회 구성
"인트플로우, 축산동물 AI 학습 데이터 구축사업 수주"
"카카오브레인, 의료영상 분야로 초거대 AI 모델 연구 확장 나서"
천안시 아우내도서관 초·중생 대상 AI/SW 교육 캠프 운영
김주하 AI 앵커와 함께하는 이 시각 주요뉴스 - 8월 4일 낮 12시
"KB국민은행, 안심전환대출 상담에 AI 도입"
"오씸코리아, AI 스트레스 관리시스템 탑재한 안마의자 '유러브3' 출시"
"대전AI교육지원체험센터, 초‧중‧고 '인공지능(AI)교육 학생캠프' 운영"
"KT, 2023학년도 채용연계형 AI석사과정 신입생 모집"
"메디웨일, 망막 기반 심혈관질환 예측 AI 의료기기 품목 허가"
"AI ARS 상담콜, '고객 콜백 예약 기능' 선봬...인공지능 보이스 적용"
"강동경희대병원, KT와 의료기관 AI로봇서비스모델 공동개발"
"하나은행, 은행권 최초 'AI뱅커' 도입"
"삼진제약, 캐나다 기업과 AI 신약개발 공동연구 추진"
"괴산군의회, AI영재고 유치 건의문 채택"
"베토벤, 고흐 환생도 가능..‘스탠포드 AI 인덱스’ 미-중 투톱, 한국은?[여의..."
"카카오뱅크, 에프앤가이드와 금융 AI 고도화 '맞손'"
"리퍼블릭케이·에프앤가이드·연세대, 'AI 시장진단 연구' MOU 체결"
"한국AI속기사협회, AI데이터전문속기 프리랜서 오프라인 교육 실시"
"KB국민은행, ‘AI 기업여신 자동심사 시스템’ 구축"
"SK텔레콤, '인터스트리얼 AI' 사업 확대 나선다"
"SKT, ‘인더스트리얼 AI’ 사업 확대 나선다"
"軍도 수학에 러브콜 ""독자 AI(인공지능) 알고리즘 만들겠다"""
"가톨릭대-마인드허브, '뇌신경 환자 언어재활 AI 연구' 협약"
"AI 학습플랫폼 '웅진스마트올', 여름방학 무료 특강 개강"
"롯데정보통신, 보안관제 플랫폼에 AI 접목…""지능형 위협 차단"""
"""AI 아티스트 '칼로' 통해 나만의 삼성 '갤럭시북' 꾸며봐요"""
aT ‘농산물 가격 예측 AI 경진대회’ 개최
조규곤 파수 대표 “개인정보 솔루션에 AI 기술 탑재”
"카카오브레인, 의료영상 분야 초거대 AI 모델 연구 나서"
"SK텔레콤, '인더스트리얼 AI' 사업 확대…""생산공정 완전 자동화 목표"""
전남교육청 교육용 AI로봇 10대 보급
"의료 AI 로봇기업 ‘코넥티브’, 카카오벤처스 등에서 시드 투자 유치"
"전북, AI기반 학생맞춤형 수업 전체 학교로 확산한다"
"""국내 최초"" DL이앤씨, AI·360도 카메라 기반 현장관리 솔루션 '디비전' 도입"
"SKT, 자동차 부품 전문기업 화신과 AI 용접 품질 관리 솔루션 상용화"
"AI‧DX 전문기업 파워젠, DX 통합 플랫폼 'Gen Portal' 실적 이어나가"
"성범죄 단죄에 힘 실을까...셀바스AI, 진술 기록 시스템 확대도입"
"ETRI, AI 국제표준화 주도…이강찬 실장 선임"
"파수, 비식별화 솔루션 ‘ADID’에 AI 기술 탑재"
"위메프, 애플 본사서 AI·ML 개발한 이진호 박사 CTO로 영입"
"제이엘케이, 뇌졸중에 이어 AI 치매 솔루션 '에이트로스캔' 태국 FDA 획득"
초거대 AI로… 시장 선점 속도내는 네·카
"TVM, 스포피드와 라리가 메타버스 AI 업무 협약 맺어"
"""AI·메타버스 新금융서비스로 고객 선점"""
생보협회 “보험사는 디지털 혁신 중”…AI통한 보험금 당일지급
"SKT, '인더스트리얼 AI' 사업 확대…자동차 제조기업과 협력"
"LG전자, 차량용 AI 음성인식 솔루션 개발 나서…전장 사업 적용"
"카페24, AI 콘텐츠 제작 '에디봇' 500만개 상품페이지 만들어"
보은군의회 'AI 영재고 보은군 유치촉구 결의안' 의결
“AI가 품질불량 잡아낸다”...SKT 생산공정 완전자동화 확대
"AI 물류 스타트업 '바이너리브릿지', 포스코기술투자에서 투자 유치"
"충북대학교 SW중심대학사업단, 도내 3개교 초등생 대상 'AI SW, 피지컬 컴퓨팅..."
"KAIST, 스마트폰 위 AI 학습 최대 4.5배 가속 기술 개발"
[1일 충남도 소식] AI 학습용 ‘종패 생산 데이터’ 구축 등
"구글, ""AI 사람처럼 지각한다"" 주장 엔지니어 해고"
"[의료AI ②] 너무 뛰어난 의료환경, 오히려 AI 시장 성장 저해"
"LGU+, 근로복지공단 민원접수업무 AI로 개선"
"하나은행, 모바일 앱에 은행권 최초 'AI뱅커' 도입"
"KB국민은행, AI 기반 '기업여신 자동심사 시스템' 구축"
엔비디아 능가한다는 국내 AI반도체 스타트업들...현실은? [긱스]
"글로벌 프로그래밍 교육 브랜드 멋쟁이사자처럼, 데이터 분석가 양성 과정 'A..."
"[AI뉴스룸] LG생건, 뷰티업계 최초 발행 'NFT 완판'"
"제주소방 AI기반 챗봇민원서비스 운영...""24시간 답해요"""
"파수, 비식별 솔루션 '애널리틱 디아이디'에 AI기술 탑재"
"카카오브레인, 초거대 AI 언어 모델 ‘KoGPT’ 활용한 시집 출간"
[AI활용사례] 우리 비즈니스에 굳이 AI가 필요할까
"KT, 2023학년도 채용연계형 AI 석사과정 모집"
"카카오뱅크, 에프앤가이드와 맞손…""금융콘텐츠 읽어주는 AI 모델 연구"""
"하나은행, 은행권 최초 모바일 앱 하나원큐 내 AI뱅커 도입"
생명 구한 통영 `대교 AI`… 확대해볼 만
같은 EU국가라도 고병원성 AI·ASF 발생 없다면 축산물 수입 가능
손가락 강조된 ETㆍ자동차 탄 아바타…AI가 만든 영화 포스터
"SK C&C, ‘AI 뇌출혈 영상 진단’으로 울릉도 응급환자 돕는다"
"금융위, 가명정보 재사용 허용...'AI 데이터 라이브러리' 추진"
"SKT, AI 음성인식 비서 에이닷에 TV·게임 서비스 추가"
밤을 낮으로 바꾸는 포토 AI
"루닛, 비인두암 환자 병용요법서 AI 치료효과 확인"
"천재교과서 밀크티, 중학교 전국 성적 확인 'AI 진단평가' 신규 오픈"
이미지 생성 AI 급부상...'달리(DALL-E)'를 아시나요?
AI로 프리랜서 개발자 포트폴리오 분석 기업과 매칭
"SKT, '인더스트리얼 AI' 사업 확대 나선다"
"카페24 ""AI로 만든 쇼핑몰 상품페이지 500만건 돌파"""
"진도군, AI와 IoT로 노인건강 관리한다...7월말까지 모집"
"인공지능으로 지능형 위협 차단한다!...롯데정보통신, 오탐 및 미탐 제거 AI알..."
의료기관 AI로봇 서비스 모델 공동개발 업무협약식
"KT, 내년도 봄학기 채용연계형 AI 석사과정 모집"
"전남 순천시, AI 반려로봇 돌봄 시작... 루미가 어르신 돕는다"
"카페24, 에디봇 상품 페이지 제작 500만건 돌파…“AI로 간편하게”"
"하나은행, 금융정보 브리핑 서비스…'AI뱅커' 도입"
[꿈꾸는 경기교육] AI는 도구에 불과하다
"카카오브레인 ""초거대 AI모델, 의료영상 분야로 연구 확장"""
"전북대, 국립국어원과 'AI 활용 국어능력 진단체계' 개발 손잡아"
"비플러스랩-이지케어텍, AI 의료솔루션 업무협약"
"카카오벤처스, 의료 AI 로봇기업 '코넥티브'에 시드 투자"
"SK케미칼, AI 기반 인지개선프로그램 '사운드 마인드' 보급"
"카카오브레인, 초거대 AI 언어 모델 'KoGPT' 활용 시집 출간"
"KT, AI 석사과정 신입생 모집…디지털 인재양성 '앞장'"
"aT공사, '2022 농산물 가격 예측 AI 경진대회' 개최"
높이 4m 무게 4톤…세계 최대 외골격 로봇｜AI가 Pick한 세상
소아희귀질환 진단·치료·예후 관리 AI가 돕는다
"국내 최초 은행 앱에 'AI 휴먼' 탑재!... 딥브레인AI, 하나은행 스마트뱅킹 앱..."
"KT, 감정 표현하는 다국어 AI 음성합성 서비스 출시"
"삼진제약, 캐나다 사이클리카와 'AI 신약개발 공동연구' 계약"
"하나은행, 은행권 최초 모바일 앱 하나원큐 내『AI뱅커』도입"
"[특징주]딥노이드, 세계최초 AI 알고리즘 폐질환 탐지 유용성 입증..네이처 게..."
"루닛, 비인두암 환자 AI 바이오마커 적용 결과 국제 학술지 게재"
